Region,Country,State,City,Month,Day,Year,AvgTemperature
South/Central America & Carribean,Uruguay,,Montvideo,4,21,2011,61.8
South/Central America & Carribean,Uruguay,,Montvideo,4,22,2011,64.9
South/Central America & Carribean,Uruguay,,Montvideo,4,23,2011,62.4
South/Central America & Carribean,Uruguay,,Montvideo,4,24,2011,55.7
South/Central America & Carribean,Uruguay,,Montvideo,4,25,2011,59.4
South/Central America & Carribean,Uruguay,,Montvideo,4,26,2011,57.8
South/Central America & Carribean,Uruguay,,Montvideo,4,27,2011,63.8
South/Central America & Carribean,Uruguay,,Montvideo,4,28,2011,65.1
South/Central America & Carribean,Uruguay,,Montvideo,4,29,2011,64.7
South/Central America & Carribean,Uruguay,,Montvideo,4,30,2011,66.0
South/Central America & Carribean,Uruguay,,Montvideo,5,1,2011,59.8
South/Central America & Carribean,Uruguay,,Montvideo,5,2,2011,56.0
South/Central America & Carribean,Uruguay,,Montvideo,5,3,2011,49.6
South/Central America & Carribean,Uruguay,,Montvideo,5,4,2011,53.3
South/Central America & Carribean,Uruguay,,Montvideo,5,5,2011,58.2
South/Central America & Carribean,Uruguay,,Montvideo,5,6,2011,53.4
South/Central America & Carribean,Uruguay,,Montvideo,5,7,2011,55.4
South/Central America & Carribean,Uruguay,,Montvideo,5,8,2011,56.4
South/Central America & Carribean,Uruguay,,Montvideo,5,9,2011,49.1
South/Central America & Carribean,Uruguay,,Montvideo,5,10,2011,54.7
South/Central America & Carribean,Uruguay,,Montvideo,5,11,2011,59.4
South/Central America & Carribean,Uruguay,,Montvideo,5,12,2011,58.0
South/Central America & Carribean,Uruguay,,Montvideo,5,13,2011,57.2
South/Central America & Carribean,Uruguay,,Montvideo,5,14,2011,59.4
South/Central America & Carribean,Uruguay,,Montvideo,5,15,2011,58.9
South/Central America & Carribean,Uruguay,,Montvideo,5,16,2011,54.6
South/Central America & Carribean,Uruguay,,Montvideo,5,17,2011,54.8
South/Central America & Carribean,Uruguay,,Montvideo,5,18,2011,56.4
South/Central America & Carribean,Uruguay,,Montvideo,5,19,2011,56.6
South/Central America & Carribean,Uruguay,,Montvideo,5,20,2011,60.7
South/Central America & Carribean,Uruguay,,Montvideo,5,21,2011,63.9
South/Central America & Carribean,Uruguay,,Montvideo,5,22,2011,60.0
South/Central America & Carribean,Uruguay,,Montvideo,5,23,2011,54.3
South/Central America & Carribean,Uruguay,,Montvideo,5,24,2011,48.4
South/Central America & Carribean,Uruguay,,Montvideo,5,25,2011,55.5
South/Central America & Carribean,Uruguay,,Montvideo,5,26,2011,54.5
South/Central America & Carribean,Uruguay,,Montvideo,5,27,2011,57.4
South/Central America & Carribean,Uruguay,,Montvideo,5,28,2011,55.1
South/Central America & Carribean,Uruguay,,Montvideo,5,29,2011,49.3
South/Central America & Carribean,Uruguay,,Montvideo,5,30,2011,53.5
South/Central America & Carribean,Uruguay,,Montvideo,5,31,2011,55.1
South/Central America & Carribean,Uruguay,,Montvideo,6,1,2011,49.9
South/Central America & Carribean,Uruguay,,Montvideo,6,2,2011,48.6
South/Central America & Carribean,Uruguay,,Montvideo,6,3,2011,53.4
South/Central America & Carribean,Uruguay,,Montvideo,6,4,2011,50.0
South/Central America & Carribean,Uruguay,,Montvideo,6,5,2011,43.1
South/Central America & Carribean,Uruguay,,Montvideo,6,6,2011,44.1
South/Central America & Carribean,Uruguay,,Montvideo,6,7,2011,50.3
South/Central America & Carribean,Uruguay,,Montvideo,6,8,2011,48.5
South/Central America & Carribean,Uruguay,,Montvideo,6,9,2011,49.6
South/Central America & Carribean,Uruguay,,Montvideo,6,10,2011,50.2
South/Central America & Carribean,Uruguay,,Montvideo,6,11,2011,56.1
South/Central America & Carribean,Uruguay,,Montvideo,6,12,2011,53.6
South/Central America & Carribean,Uruguay,,Montvideo,6,13,2011,52.4
South/Central America & Carribean,Uruguay,,Montvideo,6,14,2011,44.8
South/Central America & Carribean,Uruguay,,Montvideo,6,15,2011,55.7
South/Central America & Carribean,Uruguay,,Montvideo,6,16,2011,60.2
South/Central America & Carribean,Uruguay,,Montvideo,6,17,2011,56.7
South/Central America & Carribean,Uruguay,,Montvideo,6,18,2011,57.7
South/Central America & Carribean,Uruguay,,Montvideo,6,19,2011,62.2
South/Central America & Carribean,Uruguay,,Montvideo,6,20,2011,55.9
South/Central America & Carribean,Uruguay,,Montvideo,6,21,2011,53.7
South/Central America & Carribean,Uruguay,,Montvideo,6,22,2011,52.5
South/Central America & Carribean,Uruguay,,Montvideo,6,23,2011,53.3
South/Central America & Carribean,Uruguay,,Montvideo,6,24,2011,50.3
South/Central America & Carribean,Uruguay,,Montvideo,6,25,2011,49.3
South/Central America & Carribean,Uruguay,,Montvideo,6,26,2011,47.5
South/Central America & Carribean,Uruguay,,Montvideo,6,27,2011,47.2
South/Central America & Carribean,Uruguay,,Montvideo,6,28,2011,46.2
South/Central America & Carribean,Uruguay,,Montvideo,6,29,2011,45.8
South/Central America & Carribean,Uruguay,,Montvideo,6,30,2011,45.8
South/Central America & Carribean,Uruguay,,Montvideo,7,1,2011,42.3
South/Central America & Carribean,Uruguay,,Montvideo,7,2,2011,39.3
South/Central America & Carribean,Uruguay,,Montvideo,7,3,2011,40.9
South/Central America & Carribean,Uruguay,,Montvideo,7,4,2011,44.6
South/Central America & Carribean,Uruguay,,Montvideo,7,5,2011,42.1
South/Central America & Carribean,Uruguay,,Montvideo,7,6,2011,42.1
South/Central America & Carribean,Uruguay,,Montvideo,7,7,2011,42.5
South/Central America & Carribean,Uruguay,,Montvideo,7,8,2011,48.2
South/Central America & Carribean,Uruguay,,Montvideo,7,9,2011,50.6
South/Central America & Carribean,Uruguay,,Montvideo,7,10,2011,52.7
South/Central America & Carribean,Uruguay,,Montvideo,7,11,2011,54.0
South/Central America & Carribean,Uruguay,,Montvideo,7,12,2011,59.8
South/Central America & Carribean,Uruguay,,Montvideo,7,13,2011,50.0
South/Central America & Carribean,Uruguay,,Montvideo,7,14,2011,52.7
South/Central America & Carribean,Uruguay,,Montvideo,7,15,2011,60.8
South/Central America & Carribean,Uruguay,,Montvideo,7,16,2011,52.5
South/Central America & Carribean,Uruguay,,Montvideo,7,17,2011,44.9
South/Central America & Carribean,Uruguay,,Montvideo,7,18,2011,51.7
South/Central America & Carribean,Uruguay,,Montvideo,7,19,2011,51.9
South/Central America & Carribean,Uruguay,,Montvideo,7,20,2011,48.5
South/Central America & Carribean,Uruguay,,Montvideo,7,21,2011,49.0
South/Central America & Carribean,Uruguay,,Montvideo,7,22,2011,46.6
South/Central America & Carribean,Uruguay,,Montvideo,7,23,2011,50.1
South/Central America & Carribean,Uruguay,,Montvideo,7,24,2011,52.2
South/Central America & Carribean,Uruguay,,Montvideo,7,25,2011,61.9
South/Central America & Carribean,Uruguay,,Montvideo,7,26,2011,56.2
South/Central America & Carribean,Uruguay,,Montvideo,7,27,2011,50.0
South/Central America & Carribean,Uruguay,,Montvideo,7,28,2011,52.0
South/Central America & Carribean,Uruguay,,Montvideo,7,29,2011,50.8
South/Central America & Carribean,Uruguay,,Montvideo,7,30,2011,45.4
South/Central America & Carribean,Uruguay,,Montvideo,7,31,2011,45.3
South/Central America & Carribean,Uruguay,,Montvideo,8,1,2011,43.1
South/Central America & Carribean,Uruguay,,Montvideo,8,2,2011,47.8
South/Central America & Carribean,Uruguay,,Montvideo,8,3,2011,47.5
South/Central America & Carribean,Uruguay,,Montvideo,8,4,2011,46.6
South/Central America & Carribean,Uruguay,,Montvideo,8,5,2011,46.5
South/Central America & Carribean,Uruguay,,Montvideo,8,6,2011,51.5
South/Central America & Carribean,Uruguay,,Montvideo,8,7,2011,53.6
South/Central America & Carribean,Uruguay,,Montvideo,8,8,2011,53.6
South/Central America & Carribean,Uruguay,,Montvideo,8,9,2011,57.1
South/Central America & Carribean,Uruguay,,Montvideo,8,10,2011,59.9
South/Central America & Carribean,Uruguay,,Montvideo,8,11,2011,61.8
South/Central America & Carribean,Uruguay,,Montvideo,8,12,2011,61.3
South/Central America & Carribean,Uruguay,,Montvideo,8,13,2011,53.7
South/Central America & Carribean,Uruguay,,Montvideo,8,14,2011,47.7
South/Central America & Carribean,Uruguay,,Montvideo,8,15,2011,52.5
South/Central America & Carribean,Uruguay,,Montvideo,8,16,2011,54.3
South/Central America & Carribean,Uruguay,,Montvideo,8,17,2011,53.5
South/Central America & Carribean,Uruguay,,Montvideo,8,18,2011,53.6
South/Central America & Carribean,Uruguay,,Montvideo,8,19,2011,50.7
South/Central America & Carribean,Uruguay,,Montvideo,8,20,2011,45.4
South/Central America & Carribean,Uruguay,,Montvideo,8,21,2011,44.7
South/Central America & Carribean,Uruguay,,Montvideo,8,22,2011,44.3
South/Central America & Carribean,Uruguay,,Montvideo,8,23,2011,45.4
South/Central America & Carribean,Uruguay,,Montvideo,8,24,2011,53.2
South/Central America & Carribean,Uruguay,,Montvideo,8,25,2011,54.1
South/Central America & Carribean,Uruguay,,Montvideo,8,26,2011,48.8
South/Central America & Carribean,Uruguay,,Montvideo,8,27,2011,50.7
South/Central America & Carribean,Uruguay,,Montvideo,8,28,2011,52.8
South/Central America & Carribean,Uruguay,,Montvideo,8,29,2011,50.2
South/Central America & Carribean,Uruguay,,Montvideo,8,30,2011,51.4
South/Central America & Carribean,Uruguay,,Montvideo,8,31,2011,49.3
South/Central America & Carribean,Uruguay,,Montvideo,9,1,2011,47.1
South/Central America & Carribean,Uruguay,,Montvideo,9,2,2011,49.7
South/Central America & Carribean,Uruguay,,Montvideo,9,3,2011,57.8
South/Central America & Carribean,Uruguay,,Montvideo,9,4,2011,55.4
South/Central America & Carribean,Uruguay,,Montvideo,9,5,2011,53.0
South/Central America & Carribean,Uruguay,,Montvideo,9,6,2011,52.6
South/Central America & Carribean,Uruguay,,Montvideo,9,7,2011,56.6
South/Central America & Carribean,Uruguay,,Montvideo,9,8,2011,56.4
South/Central America & Carribean,Uruguay,,Montvideo,9,9,2011,59.0
South/Central America & Carribean,Uruguay,,Montvideo,9,10,2011,59.1
South/Central America & Carribean,Uruguay,,Montvideo,9,11,2011,52.6
South/Central America & Carribean,Uruguay,,Montvideo,9,12,2011,58.2
South/Central America & Carribean,Uruguay,,Montvideo,9,13,2011,52.7
South/Central America & Carribean,Uruguay,,Montvideo,9,14,2011,51.1
South/Central America & Carribean,Uruguay,,Montvideo,9,15,2011,56.6
South/Central America & Carribean,Uruguay,,Montvideo,9,16,2011,64.1
South/Central America & Carribean,Uruguay,,Montvideo,9,17,2011,60.7
South/Central America & Carribean,Uruguay,,Montvideo,9,18,2011,54.1
South/Central America & Carribean,Uruguay,,Montvideo,9,19,2011,53.5
South/Central America & Carribean,Uruguay,,Montvideo,9,20,2011,54.1
South/Central America & Carribean,Uruguay,,Montvideo,9,21,2011,58.6
South/Central America & Carribean,Uruguay,,Montvideo,9,22,2011,54.1
South/Central America & Carribean,Uruguay,,Montvideo,9,23,2011,53.6
South/Central America & Carribean,Uruguay,,Montvideo,9,24,2011,56.9
South/Central America & Carribean,Uruguay,,Montvideo,9,25,2011,59.3
South/Central America & Carribean,Uruguay,,Montvideo,9,26,2011,63.4
South/Central America & Carribean,Uruguay,,Montvideo,9,27,2011,58.5
South/Central America & Carribean,Uruguay,,Montvideo,9,28,2011,62.3
South/Central America & Carribean,Uruguay,,Montvideo,9,29,2011,62.7
South/Central America & Carribean,Uruguay,,Montvideo,9,30,2011,57.2
South/Central America & Carribean,Uruguay,,Montvideo,10,1,2011,58.0
South/Central America & Carribean,Uruguay,,Montvideo,10,2,2011,59.2
South/Central America & Carribean,Uruguay,,Montvideo,10,3,2011,53.0
South/Central America & Carribean,Uruguay,,Montvideo,10,4,2011,53.7
South/Central America & Carribean,Uruguay,,Montvideo,10,5,2011,59.6
South/Central America & Carribean,Uruguay,,Montvideo,10,6,2011,59.5
South/Central America & Carribean,Uruguay,,Montvideo,10,7,2011,59.7
South/Central America & Carribean,Uruguay,,Montvideo,10,8,2011,59.7
South/Central America & Carribean,Uruguay,,Montvideo,10,9,2011,60.7
South/Central America & Carribean,Uruguay,,Montvideo,10,10,2011,57.5
South/Central America & Carribean,Uruguay,,Montvideo,10,11,2011,55.8
South/Central America & Carribean,Uruguay,,Montvideo,10,12,2011,60.9
South/Central America & Carribean,Uruguay,,Montvideo,10,13,2011,61.2
South/Central America & Carribean,Uruguay,,Montvideo,10,14,2011,59.2
South/Central America & Carribean,Uruguay,,Montvideo,10,15,2011,60.4
South/Central America & Carribean,Uruguay,,Montvideo,10,16,2011,62.9
South/Central America & Carribean,Uruguay,,Montvideo,10,17,2011,57.1
South/Central America & Carribean,Uruguay,,Montvideo,10,18,2011,57.2
South/Central America & Carribean,Uruguay,,Montvideo,10,19,2011,61.9
South/Central America & Carribean,Uruguay,,Montvideo,10,20,2011,64.4
South/Central America & Carribean,Uruguay,,Montvideo,10,21,2011,66.2
South/Central America & Carribean,Uruguay,,Montvideo,10,22,2011,63.2
South/Central America & Carribean,Uruguay,,Montvideo,10,23,2011,59.5
South/Central America & Carribean,Uruguay,,Montvideo,10,24,2011,60.7
South/Central America & Carribean,Uruguay,,Montvideo,10,25,2011,61.3
South/Central America & Carribean,Uruguay,,Montvideo,10,26,2011,58.8
South/Central America & Carribean,Uruguay,,Montvideo,10,27,2011,57.6
South/Central America & Carribean,Uruguay,,Montvideo,10,28,2011,60.7
South/Central America & Carribean,Uruguay,,Montvideo,10,29,2011,61.6
South/Central America & Carribean,Uruguay,,Montvideo,10,30,2011,56.5
South/Central America & Carribean,Uruguay,,Montvideo,10,31,2011,55.7
South/Central America & Carribean,Uruguay,,Montvideo,11,1,2011,60.3
South/Central America & Carribean,Uruguay,,Montvideo,11,2,2011,64.0
South/Central America & Carribean,Uruguay,,Montvideo,11,3,2011,67.2
South/Central America & Carribean,Uruguay,,Montvideo,11,4,2011,67.1
South/Central America & Carribean,Uruguay,,Montvideo,11,5,2011,65.5
South/Central America & Carribean,Uruguay,,Montvideo,11,6,2011,60.0
South/Central America & Carribean,Uruguay,,Montvideo,11,7,2011,61.6
South/Central America & Carribean,Uruguay,,Montvideo,11,8,2011,67.5
South/Central America & Carribean,Uruguay,,Montvideo,11,9,2011,68.1
South/Central America & Carribean,Uruguay,,Montvideo,11,10,2011,62.5
South/Central America & Carribean,Uruguay,,Montvideo,11,11,2011,61.7
South/Central America & Carribean,Uruguay,,Montvideo,11,12,2011,65.3
South/Central America & Carribean,Uruguay,,Montvideo,11,13,2011,66.9
South/Central America & Carribean,Uruguay,,Montvideo,11,14,2011,64.0
South/Central America & Carribean,Uruguay,,Montvideo,11,15,2011,64.0
South/Central America & Carribean,Uruguay,,Montvideo,11,16,2011,66.0
South/Central America & Carribean,Uruguay,,Montvideo,11,17,2011,66.6
South/Central America & Carribean,Uruguay,,Montvideo,11,18,2011,67.9
South/Central America & Carribean,Uruguay,,Montvideo,11,19,2011,73.0
South/Central America & Carribean,Uruguay,,Montvideo,11,20,2011,71.9
South/Central America & Carribean,Uruguay,,Montvideo,11,21,2011,67.1
South/Central America & Carribean,Uruguay,,Montvideo,11,22,2011,67.2
South/Central America & Carribean,Uruguay,,Montvideo,11,23,2011,66.3
South/Central America & Carribean,Uruguay,,Montvideo,11,24,2011,71.4
South/Central America & Carribean,Uruguay,,Montvideo,11,25,2011,75.5
South/Central America & Carribean,Uruguay,,Montvideo,11,26,2011,74.4
South/Central America & Carribean,Uruguay,,Montvideo,11,27,2011,73.2
South/Central America & Carribean,Uruguay,,Montvideo,11,28,2011,76.5
South/Central America & Carribean,Uruguay,,Montvideo,11,29,2011,72.6
South/Central America & Carribean,Uruguay,,Montvideo,11,30,2011,65.3
South/Central America & Carribean,Uruguay,,Montvideo,12,1,2011,60.0
South/Central America & Carribean,Uruguay,,Montvideo,12,2,2011,61.8
South/Central America & Carribean,Uruguay,,Montvideo,12,3,2011,63.6
South/Central America & Carribean,Uruguay,,Montvideo,12,4,2011,65.7
South/Central America & Carribean,Uruguay,,Montvideo,12,5,2011,70.3
South/Central America & Carribean,Uruguay,,Montvideo,12,6,2011,70.9
South/Central America & Carribean,Uruguay,,Montvideo,12,7,2011,67.8
South/Central America & Carribean,Uruguay,,Montvideo,12,8,2011,66.9
South/Central America & Carribean,Uruguay,,Montvideo,12,9,2011,68.4
South/Central America & Carribean,Uruguay,,Montvideo,12,10,2011,69.6
South/Central America & Carribean,Uruguay,,Montvideo,12,11,2011,72.0
South/Central America & Carribean,Uruguay,,Montvideo,12,12,2011,67.4
South/Central America & Carribean,Uruguay,,Montvideo,12,13,2011,65.6
South/Central America & Carribean,Uruguay,,Montvideo,12,14,2011,68.2
South/Central America & Carribean,Uruguay,,Montvideo,12,15,2011,66.9
South/Central America & Carribean,Uruguay,,Montvideo,12,16,2011,66.7
South/Central America & Carribean,Uruguay,,Montvideo,12,17,2011,65.4
South/Central America & Carribean,Uruguay,,Montvideo,12,18,2011,66.0
South/Central America & Carribean,Uruguay,,Montvideo,12,19,2011,68.4
South/Central America & Carribean,Uruguay,,Montvideo,12,20,2011,71.8
South/Central America & Carribean,Uruguay,,Montvideo,12,21,2011,79.6
South/Central America & Carribean,Uruguay,,Montvideo,12,22,2011,76.4
South/Central America & Carribean,Uruguay,,Montvideo,12,23,2011,67.0
South/Central America & Carribean,Uruguay,,Montvideo,12,24,2011,61.9
South/Central America & Carribean,Uruguay,,Montvideo,12,25,2011,61.6
South/Central America & Carribean,Uruguay,,Montvideo,12,26,2011,68.3
South/Central America & Carribean,Uruguay,,Montvideo,12,27,2011,69.6
South/Central America & Carribean,Uruguay,,Montvideo,12,28,2011,69.7
South/Central America & Carribean,Uruguay,,Montvideo,12,29,2011,70.8
South/Central America & Carribean,Uruguay,,Montvideo,12,30,2011,71.3
South/Central America & Carribean,Uruguay,,Montvideo,12,31,2011,71.7
South/Central America & Carribean,Uruguay,,Montvideo,1,1,2012,70.6
South/Central America & Carribean,Uruguay,,Montvideo,1,2,2012,73.4
South/Central America & Carribean,Uruguay,,Montvideo,1,3,2012,69.3
South/Central America & Carribean,Uruguay,,Montvideo,1,4,2012,69.4
South/Central America & Carribean,Uruguay,,Montvideo,1,5,2012,72.0
South/Central America & Carribean,Uruguay,,Montvideo,1,6,2012,74.5
South/Central America & Carribean,Uruguay,,Montvideo,1,7,2012,71.1
South/Central America & Carribean,Uruguay,,Montvideo,1,8,2012,72.7
